SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,PopMale,PopFemale,PopTotal,PopDensity
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1950,1950.5,74706.177,75919.272,150625.448,16.448
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1951,1951.5,75984.185,76980.834,152965.019,16.703
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1952,1952.5,77287.381,78041.288,155328.669,16.961
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1953,1953.5,78436.289,79419.058,157855.347,17.237
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1954,1954.5,79798.105,80826.775,160624.88,17.54
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1955,1955.5,81279.692,82289.281,163568.973,17.861
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1956,1956.5,82722.253,83786.346,166508.598,18.182
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1957,1957.5,84111.25,85294.076,169405.326,18.498
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1958,1958.5,85670.714,86941.865,172612.579,18.849
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1959,1959.5,87211.125,88588.064,175799.19,19.197
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1960,1960.5,88567.305,90120.367,178687.672,19.512
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1961,1961.5,89930.367,91699.595,181629.963,19.833
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1962,1962.5,91247.44,93260.148,184507.587,20.148
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1963,1963.5,92517.923,94767.58,187285.503,20.451
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1964,1964.5,93736.226,96221.575,189957.801,20.743
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1965,1965.5,94804.978,97622.733,192427.711,21.012
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1966,1966.5,95647.319,98951.13,194598.45,21.249
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1967,1967.5,96379.662,100211.722,196591.383,21.467
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1968,1968.5,97182.076,101409.583,198591.659,21.685
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1969,1969.5,98159.542,102584.481,200744.024,21.92
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1970,1970.5,99399.833,103855.09,203254.922,22.195
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1971,1971.5,100733.457,105152.969,205886.426,22.482
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1972,1972.5,101922.302,106349.775,208272.076,22.743
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1973,1973.5,102947.545,107456.156,210403.701,22.975
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1974,1974.5,103892.578,108528.984,212421.562,23.196
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1975,1975.5,104845.394,109627.095,214472.489,23.42
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1976,1976.5,105795.259,110727.314,216522.573,23.643
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1977,1977.5,106825.008,111919.645,218744.654,23.886
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1978,1978.5,107983.855,113259.229,221243.084,24.159
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1979,1979.5,109224.064,114655.824,223879.888,24.447
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1980,1980.5,110532.14,116079.87,226612.011,24.745
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1981,1981.5,111782.035,117396.751,229178.786,25.025
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1982,1982.5,112967.72,118608.37,231576.09,25.287
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1983,1983.5,114187.769,119823.515,234011.283,25.553
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1984,1984.5,115412.085,121018.874,236430.959,25.817
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1985,1985.5,116642.614,122208.14,238850.754,26.082
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1986,1986.5,117870.629,123383.192,241253.821,26.344
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1987,1987.5,119079.929,124548.776,243628.705,26.603
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1988,1988.5,120336.361,125760.527,246096.888,26.873
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1989,1989.5,121720.602,127075.879,248796.481,27.168
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1990,1990.5,123339.322,128622.955,251962.277,27.513
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1991,1991.5,125135.422,130342.217,255477.639,27.897
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1992,1992.5,127004.027,132126.853,259130.881,28.296
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1993,1993.5,128852.647,133918.931,262771.578,28.694
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1994,1994.5,130638.868,135661.021,266299.889,29.079
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1995,1995.5,132377.415,137343.753,269721.167,29.453
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1996,1996.5,134086.7,138995.217,273081.917,29.819
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1997,1997.5,135841.727,140689.739,276531.466,30.196
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1998,1998.5,137625.313,142383.272,280008.584,30.576
,1111,,,,,,,,United States of America (and dependencies),2,Medium,1999,1999.5,139385.025,144006.723,283391.748,30.945
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2000,2000.5,141070.283,145562.32,286632.603,31.299
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2001,2001.5,142635.557,147074.4,289709.957,31.635
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2002,2002.5,144053.035,148533.617,292586.652,31.949
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2003,2003.5,145398.581,149940.104,295338.685,32.25
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2004,2004.5,146806.72,151358.473,298165.193,32.558
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2005,2005.5,148249.297,152796.123,301045.42,32.873
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2006,2006.5,149689.623,154249.121,303938.744,33.189
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2007,2007.5,151153.827,155755.714,306909.541,33.513
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2008,2008.5,152588.443,157251.215,309839.659,33.833
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2009,2009.5,153952.701,158681.744,312634.444,34.138
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2010,2010.5,155244.092,160036.658,315280.751,34.427
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2011,2011.5,156625.902,161320.278,317946.181,34.718
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2012,2012.5,158119.837,162566.688,320686.524,35.018
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2013,2013.5,159578.4,163788.032,323366.432,35.31
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2014,2014.5,160991.2,164977.773,325968.973,35.595
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2015,2015.5,162348.353,166130.422,328478.775,35.869
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2016,2016.5,163716.533,167298.649,331015.182,36.146
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2017,2017.5,165068.386,168459.902,333528.287,36.42
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2018,2018.5,166298.533,169529.543,335828.077,36.671
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2019,2019.5,167442.399,170536.787,337979.186,36.906
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2020,2020.5,168234.239,171344.778,339579.017,37.081
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2021,2021.5,168661.198,171957.595,340618.793,37.194
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2022,2022.5,169213.595,172693.731,341907.327,37.335
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2023,2023.5,170012.603,173609.687,343622.29,37.522
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2024,2024.5,170888.802,174560.16,345448.961,37.722
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2025,2025.5,171752.182,175492.538,347244.72,37.918
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2026,2026.5,172603.002,176407.355,349010.357,38.111
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2027,2027.5,173440.911,177303.87,350744.781,38.3
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2028,2028.5,174266.769,178182.535,352449.303,38.486
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2029,2029.5,175085.019,179046.463,354131.482,38.67
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2030,2030.5,175894.166,179894.342,355788.508,38.851
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2031,2031.5,176689.907,180721.566,357411.474,39.028
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2032,2032.5,177472.042,181526.228,358998.269,39.201
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2033,2033.5,178241.698,182310.457,360552.155,39.371
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2034,2034.5,178993.704,183070.36,362064.063,39.536
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2035,2035.5,179725.267,183800.201,363525.469,39.696
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2036,2036.5,180438.601,184500.544,364939.145,39.85
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2037,2037.5,181129.332,185168.363,366297.695,39.998
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2038,2038.5,181792.022,185798.054,367590.076,40.139
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2039,2039.5,182429.888,186392.695,368822.583,40.274
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2040,2040.5,183040.432,186950.139,369990.572,40.402
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2041,2041.5,183624.775,187471.394,371096.17,40.522
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2042,2042.5,184188.948,187962.25,372151.198,40.637
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2043,2043.5,184725.992,188417.952,373143.943,40.746
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2044,2044.5,185236.624,188841.076,374077.699,40.848
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2045,2045.5,185719.275,189229.341,374948.617,40.943
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2046,2046.5,186174.062,189582.097,375756.159,41.031
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2047,2047.5,186605.098,189905.202,376510.3,41.113
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2048,2048.5,187010.861,190198.117,377208.979,41.19
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2049,2049.5,187396.579,190467.785,377864.363,41.261
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2050,2050.5,187760.533,190715.854,378476.388,41.328
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2051,2051.5,188101.46,190940.396,379041.856,41.39
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2052,2052.5,188428.799,191149.582,379578.381,41.448
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2053,2053.5,188745.775,191348.733,380094.508,41.505
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2054,2054.5,189056.288,191543.529,380599.818,41.56
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2055,2055.5,189362.753,191736.565,381099.318,41.615
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2056,2056.5,189667.793,191929.454,381597.247,41.669
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2057,2057.5,189972.845,192126.929,382099.774,41.724
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2058,2058.5,190277.22,192328.727,382605.947,41.779
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2059,2059.5,190582.885,192535.695,383118.579,41.835
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2060,2060.5,190889.088,192750.305,383639.394,41.892
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2061,2061.5,191196.709,192972.111,384168.821,41.95
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2062,2062.5,191508.611,193202.719,384711.329,42.009
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2063,2063.5,191826.753,193445.285,385272.037,42.07
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2064,2064.5,192147.894,193697.8,385845.694,42.133
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2065,2065.5,192468.796,193955.677,386424.472,42.196
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2066,2066.5,192788.422,194217.084,387005.506,42.26
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2067,2067.5,193105.112,194481.291,387586.404,42.323
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2068,2068.5,193418.267,194748.557,388166.825,42.386
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2069,2069.5,193721.449,195012.107,388733.557,42.448
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2070,2070.5,194011.048,195265.571,389276.619,42.508
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2071,2071.5,194295.877,195516.715,389812.591,42.566
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2072,2072.5,194572.565,195762.975,390335.54,42.623
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2073,2073.5,194831.848,195996.307,390828.156,42.677
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2074,2074.5,195071.761,196214.096,391285.857,42.727
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2075,2075.5,195292.667,196416.201,391708.868,42.773
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2076,2076.5,195496.272,196602.301,392098.573,42.816
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2077,2077.5,195684.297,196772.122,392456.419,42.855
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2078,2078.5,195857.115,196928.269,392785.383,42.891
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2079,2079.5,196011.165,197066.864,393078.029,42.923
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2080,2080.5,196145.929,197187.062,393332.991,42.95
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2081,2081.5,196264.964,197293.065,393558.029,42.975
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2082,2082.5,196371.644,197383.919,393755.563,42.997
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2083,2083.5,196466.826,197461.939,393928.765,43.016
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2084,2084.5,196552.09,197531.252,394083.341,43.032
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2085,2085.5,196628.193,197590.972,394219.166,43.047
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2086,2086.5,196697.737,197644.572,394342.309,43.061
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2087,2087.5,196761.281,197691.305,394452.586,43.073
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2088,2088.5,196819.75,197732.162,394551.912,43.084
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2089,2089.5,196876.785,197771.878,394648.662,43.094
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2090,2090.5,196929.051,197807.53,394736.58,43.104
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2091,2091.5,196979.823,197842.228,394822.05,43.113
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2092,2092.5,197032.804,197878.194,394910.997,43.123
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2093,2093.5,197084.326,197913.158,394997.484,43.132
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2094,2094.5,197134.464,197949.299,395083.763,43.142
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2095,2095.5,197185.571,197987.457,395173.028,43.151
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2096,2096.5,197242.361,198029.379,395271.74,43.162
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2097,2097.5,197298.707,198068.786,395367.493,43.173
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2098,2098.5,197350.269,198101.427,395451.695,43.182
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2099,2099.5,197396.984,198128.247,395525.231,43.19
,1111,,,,,,,,United States of America (and dependencies),2,Medium,2100,2100.5,197439.12,198151.494,395590.615,43.197
,1111,,,,,,,,United States of America (and dependencies),3,High,2022,2022.5,169357.875,172831.483,342189.358,37.366
,1111,,,,,,,,United States of America (and dependencies),3,High,2023,2023.5,170445.934,174023.392,344469.325,37.615
,1111,,,,,,,,United States of America (and dependencies),3,High,2024,2024.5,171612.242,175250.758,346863,37.876
,1111,,,,,,,,United States of America (and dependencies),3,High,2025,2025.5,172766.849,176460.998,349227.847,38.134
,1111,,,,,,,,United States of America (and dependencies),3,High,2026,2026.5,173909.96,177654.625,351564.584,38.389
,1111,,,,,,,,United States of America (and dependencies),3,High,2027,2027.5,175129.438,178914.973,354044.411,38.66
,1111,,,,,,,,United States of America (and dependencies),3,High,2028,2028.5,176426.237,180242.536,356668.774,38.947
,1111,,,,,,,,United States of America (and dependencies),3,High,2029,2029.5,177716.548,181556.31,359272.858,39.231
,1111,,,,,,,,United States of America (and dependencies),3,High,2030,2030.5,178998.645,182854.819,361853.464,39.513
,1111,,,,,,,,United States of America (and dependencies),3,High,2031,2031.5,180267.97,184133.221,364401.191,39.791
,1111,,,,,,,,United States of America (and dependencies),3,High,2032,2032.5,181583.614,185446.045,367029.66,40.078
,1111,,,,,,,,United States of America (and dependencies),3,High,2033,2033.5,182946.586,186795.315,369741.901,40.374
,1111,,,,,,,,United States of America (and dependencies),3,High,2034,2034.5,184292.163,188120.476,372412.639,40.666
,1111,,,,,,,,United States of America (and dependencies),3,High,2035,2035.5,185617.538,189415.744,375033.281,40.952
,1111,,,,,,,,United States of America (and dependencies),3,High,2036,2036.5,186924.79,190681.554,377606.344,41.233
,1111,,,,,,,,United States of America (and dependencies),3,High,2037,2037.5,188209.28,191914.722,380124.002,41.508
,1111,,,,,,,,United States of America (and dependencies),3,High,2038,2038.5,189465.324,193109.384,382574.708,41.776
,1111,,,,,,,,United States of America (and dependencies),3,High,2039,2039.5,190695.993,194268.481,384964.474,42.037
,1111,,,,,,,,United States of America (and dependencies),3,High,2040,2040.5,191898.929,195390.069,387288.998,42.29
,1111,,,,,,,,United States of America (and dependencies),3,High,2041,2041.5,193075.809,196475.669,389551.478,42.538
,1111,,,,,,,,United States of America (and dependencies),3,High,2042,2042.5,194234.147,197532.476,391766.623,42.779
,1111,,,,,,,,United States of America (and dependencies),3,High,2043,2043.5,195368.829,198557.546,393926.376,43.015
,1111,,,,,,,,United States of America (and dependencies),3,High,2044,2044.5,196482.112,199554.94,396037.052,43.246
,1111,,,,,,,,United States of America (and dependencies),3,High,2045,2045.5,197573.93,200523.837,398097.767,43.471
,1111,,,,,,,,United States of America (and dependencies),3,High,2046,2046.5,198645.956,201465.12,400111.076,43.691
,1111,,,,,,,,United States of America (and dependencies),3,High,2047,2047.5,199704.207,202386.459,402090.666,43.907
,1111,,,,,,,,United States of America (and dependencies),3,High,2048,2048.5,200749.375,203289.483,404038.857,44.119
,1111,,,,,,,,United States of America (and dependencies),3,High,2049,2049.5,201789.535,204183.831,405973.366,44.331
,1111,,,,,,,,United States of America (and dependencies),3,High,2050,2050.5,202825.905,205073.951,407899.856,44.541
,1111,,,,,,,,United States of America (and dependencies),3,High,2051,2051.5,203860.115,205960.694,409820.809,44.751
,1111,,,,,,,,United States of America (and dependencies),3,High,2052,2052.5,204905.066,206855.498,411760.564,44.963
,1111,,,,,,,,United States of America (and dependencies),3,High,2053,2053.5,205967.202,207766.862,413734.064,45.178
,1111,,,,,,,,United States of America (and dependencies),3,High,2054,2054.5,207053.607,208703.487,415757.094,45.399
,1111,,,,,,,,United States of America (and dependencies),3,High,2055,2055.5,208169.012,209670.07,417839.082,45.626
,1111,,,,,,,,United States of America (and dependencies),3,High,2056,2056.5,209317.258,210669.369,419986.626,45.861
,1111,,,,,,,,United States of America (and dependencies),3,High,2057,2057.5,210500.18,211706.565,422206.744,46.103
,1111,,,,,,,,United States of America (and dependencies),3,High,2058,2058.5,211716.874,212781.177,424498.051,46.354
,1111,,,,,,,,United States of America (and dependencies),3,High,2059,2059.5,212968.57,213893.33,426861.9,46.612
,1111,,,,,,,,United States of America (and dependencies),3,High,2060,2060.5,214252.9,215044.06,429296.961,46.878
,1111,,,,,,,,United States of America (and dependencies),3,High,2061,2061.5,215569.092,216231.277,431800.369,47.151
,1111,,,,,,,,United States of America (and dependencies),3,High,2062,2062.5,216918.404,217455.03,434373.433,47.432
,1111,,,,,,,,United States of America (and dependencies),3,High,2063,2063.5,218300.834,218716.539,437017.373,47.721
,1111,,,,,,,,United States of America (and dependencies),3,High,2064,2064.5,219709.738,220010.648,439720.386,48.016
,1111,,,,,,,,United States of America (and dependencies),3,High,2065,2065.5,221138.382,221329.568,442467.95,48.316
,1111,,,,,,,,United States of America (and dependencies),3,High,2066,2066.5,222583.047,222668.677,445251.725,48.62
,1111,,,,,,,,United States of America (and dependencies),3,High,2067,2067.5,224039.836,224025.068,448064.905,48.927
,1111,,,,,,,,United States of America (and dependencies),3,High,2068,2068.5,225506.106,225397.165,450903.271,49.237
,1111,,,,,,,,United States of America (and dependencies),3,High,2069,2069.5,226971.944,226774.945,453746.889,49.547
,1111,,,,,,,,United States of America (and dependencies),3,High,2070,2070.5,228431.691,228150.156,456581.847,49.857
,1111,,,,,,,,United States of America (and dependencies),3,High,2071,2071.5,229895.752,229532.03,459427.782,50.168
,1111,,,,,,,,United States of America (and dependencies),3,High,2072,2072.5,231359.748,230916.938,462276.687,50.479
,1111,,,,,,,,United States of America (and dependencies),3,High,2073,2073.5,232812.552,232295.084,465107.637,50.788
,1111,,,,,,,,United States of America (and dependencies),3,High,2074,2074.5,234252.11,233663.798,467915.908,51.095
,1111,,,,,,,,United States of America (and dependencies),3,High,2075,2075.5,235679.592,235023.87,470703.461,51.399
,1111,,,,,,,,United States of America (and dependencies),3,High,2076,2076.5,237097.801,236376.081,473473.882,51.702
,1111,,,,,,,,United States of America (and dependencies),3,High,2077,2077.5,238509.909,237721.56,476231.469,52.003
,1111,,,,,,,,United States of America (and dependencies),3,High,2078,2078.5,239918.266,239064.893,478983.16,52.303
,1111,,,,,,,,United States of America (and dependencies),3,High,2079,2079.5,241320.297,240403.128,481723.426,52.602
,1111,,,,,,,,United States of America (and dependencies),3,High,2080,2080.5,242716.894,241736.86,484453.754,52.9
,1111,,,,,,,,United States of America (and dependencies),3,High,2081,2081.5,244113.856,243072.484,487186.34,53.199
,1111,,,,,,,,United States of America (and dependencies),3,High,2082,2082.5,245516.805,244411.112,489927.918,53.498
,1111,,,,,,,,United States of America (and dependencies),3,High,2083,2083.5,246928.79,245757.319,492686.109,53.799
,1111,,,,,,,,United States of America (and dependencies),3,High,2084,2084.5,248353.563,247117.467,495471.03,54.104
,1111,,,,,,,,United States of America (and dependencies),3,High,2085,2085.5,249792.677,248491.361,498284.037,54.411
,1111,,,,,,,,United States of America (and dependencies),3,High,2086,2086.5,251250.435,249883.995,501134.43,54.722
,1111,,,,,,,,United States of America (and dependencies),3,High,2087,2087.5,252727.976,251295.211,504023.188,55.037
,1111,,,,,,,,United States of America (and dependencies),3,High,2088,2088.5,254226.709,252726.545,506953.254,55.357
,1111,,,,,,,,United States of America (and dependencies),3,High,2089,2089.5,255751.549,254183.975,509935.524,55.683
,1111,,,,,,,,United States of America (and dependencies),3,High,2090,2090.5,257297.899,255663.454,512961.354,56.013
,1111,,,,,,,,United States of America (and dependencies),3,High,2091,2091.5,258869.143,257168.237,516037.38,56.349
,1111,,,,,,,,United States of America (and dependencies),3,High,2092,2092.5,260469.101,258700.622,519169.724,56.691
,1111,,,,,,,,United States of America (and dependencies),3,High,2093,2093.5,262091.945,260256.246,522348.191,57.038
,1111,,,,,,,,United States of America (and dependencies),3,High,2094,2094.5,263736.383,261836.012,525572.395,57.39
,1111,,,,,,,,United States of America (and dependencies),3,High,2095,2095.5,265404.278,263440.492,528844.769,57.748
,1111,,,,,,,,United States of America (and dependencies),3,High,2096,2096.5,267100.348,265071.476,532171.824,58.111
,1111,,,,,,,,United States of America (and dependencies),3,High,2097,2097.5,268813.198,266717.582,535530.78,58.478
,1111,,,,,,,,United States of America (and dependencies),3,High,2098,2098.5,270535.302,268371.51,538906.813,58.847
,1111,,,,,,,,United States of America (and dependencies),3,High,2099,2099.5,272265.328,270033.039,542298.367,59.217
,1111,,,,,,,,United States of America (and dependencies),3,High,2100,2100.5,274001.71,271702.83,545704.541,59.589
,1111,,,,,,,,United States of America (and dependencies),4,Low,2022,2022.5,169069.31,172555.974,341625.284,37.304
,1111,,,,,,,,United States of America (and dependencies),4,Low,2023,2023.5,169579.242,173195.953,342775.195,37.43
,1111,,,,,,,,United States of America (and dependencies),4,Low,2024,2024.5,170165.291,173869.493,344034.785,37.567
,1111,,,,,,,,United States of America (and dependencies),4,Low,2025,2025.5,170737.405,174523.965,345261.37,37.701
,1111,,,,,,,,United States of America (and dependencies),4,Low,2026,2026.5,171295.913,175159.959,346455.872,37.832
,1111,,,,,,,,United States of America (and dependencies),4,Low,2027,2027.5,171752.285,175692.675,347444.959,37.94
,1111,,,,,,,,United States of America (and dependencies),4,Low,2028,2028.5,172107.274,176122.51,348229.785,38.025
,1111,,,,,,,,United States of America (and dependencies),4,Low,2029,2029.5,172453.495,176536.625,348990.12,38.108
,1111,,,,,,,,United States of America (and dependencies),4,Low,2030,2030.5,172789.513,176933.703,349723.215,38.188
,1111,,,,,,,,United States of America (and dependencies),4,Low,2031,2031.5,173111.046,177309.158,350420.204,38.265
,1111,,,,,,,,United States of America (and dependencies),4,Low,2032,2032.5,173358.346,177604.391,350962.737,38.324
,1111,,,,,,,,United States of America (and dependencies),4,Low,2033,2033.5,173532.488,177821.481,351353.97,38.366
,1111,,,,,,,,United States of America (and dependencies),4,Low,2034,2034.5,173687.842,178013.192,351701.034,38.404
,1111,,,,,,,,United States of America (and dependencies),4,Low,2035,2035.5,173821.729,178173.936,351995.666,38.437
,1111,,,,,,,,United States of America (and dependencies),4,Low,2036,2036.5,173936.666,178304.552,352241.218,38.463
,1111,,,,,,,,United States of America (and dependencies),4,Low,2037,2037.5,174028.766,178402.374,352431.14,38.484
,1111,,,,,,,,United States of America (and dependencies),4,Low,2038,2038.5,174093.087,178462.326,352555.414,38.498
,1111,,,,,,,,United States of America (and dependencies),4,Low,2039,2039.5,174133.326,178487.926,352621.253,38.505
,1111,,,,,,,,United States of America (and dependencies),4,Low,2040,2040.5,174147.357,178477.299,352624.656,38.505
,1111,,,,,,,,United States of America (and dependencies),4,Low,2041,2041.5,174136.465,178431.638,352568.102,38.499
,1111,,,,,,,,United States of America (and dependencies),4,Low,2042,2042.5,174106.78,178356.833,352463.613,38.488
,1111,,,,,,,,United States of America (and dependencies),4,Low,2043,2043.5,174051.234,178247.957,352299.192,38.47
,1111,,,,,,,,United States of America (and dependencies),4,Low,2044,2044.5,173969.96,178107.033,352076.993,38.445
,1111,,,,,,,,United States of America (and dependencies),4,Low,2045,2045.5,173860.571,177930.965,351791.535,38.414
,1111,,,,,,,,United States of America (and dependencies),4,Low,2046,2046.5,173722.049,177717.957,351440.006,38.376
,1111,,,,,,,,United States of America (and dependencies),4,Low,2047,2047.5,173557.005,177472.454,351029.459,38.331
